ANO;UF;VAGA;NOME;NOME_URNA;DEFERIMENTO;NÚMERO;PARTIDO;NOME_PARTIDO;COLIGAÇÃO;NOME_COLIGAÇÃO;PROFISSÃO;GÊNERO;ENSINO;ESTADO_CIVIL;NACIONALIDADE;NATURALIDADE;MUNICÍPIO;SITUAÇÃO_FINAL
2006;RJ;VICE-GOVERNADOR;CARLOS EDUARDO PINHEIRO DE CARVALHO;CARLOS CARVALHO;RENÚNCIA;17;PSL;PARTIDO SOCIAL LIBERAL;#NE#;#NE#;ADVOGADO;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;PETRÓPOLIS;#NE#
2006;RJ;VICE-GOVERNADOR;COSME MARCELO OLIVEIRA DA SILVA;MARCELO OLIVEIRA;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;#NE#;#NE#;POLICIAL MILITAR;MASCULINO;SUPERIOR INCOMPLETO;CASADO(A);BRASILEIRA NATA;RJ;SÃO JOÃO DE MERITI;#NE#
2006;RJ;VICE-GOVERNADOR;EIDER RIBEIRO DANTAS FILHO;EIDER DANTAS;DEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;#NE#;UNIR PARA MUDAR;DEPUTADO;MASCULINO;SUPERIOR INCOMPLETO;CASADO(A);BRASILEIRA NATA;RN;NATAL;#NE#
2006;RJ;VICE-GOVERNADOR;ELIOMAR DE SOUZA COELHO;ELIOMAR COELHO;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;#NE#;FRENTE DE ESQUERDA;VEREADOR;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;PB;CUREMA;#NE#
2006;RJ;VICE-GOVERNADOR;JOSÉ CARLOS DE ASSIS;JOSÉ CARLOS DE ASSIS;DEFERIDO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;#NE#;CRESCENDO COM O RIO;ECONOMISTA;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;#NE#
2006;RJ;VICE-GOVERNADOR;LUIZ FERNANDO DE SOUZA;LUIZ FERNANDO PEZÃO;DEFERIDO;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;#NE#;UNIDOS PELO RIO;ECONOMISTA;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;PIRAÍ;#NE#
2006;RJ;VICE-GOVERNADOR;MARIA ESTELA KUBITSCHEK LOPES;MARISTELA KUBITSCHEK;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;#NE#;#NE#;ARQUITETO;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;MG;MONTES CLAROS;#NE#
2006;RJ;VICE-GOVERNADOR;MIGUEL MENDONÇA PINHEIRO;CORONEL MENDONÇA;DEFERIDO;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;#NE#;#NE#;POLICIAL MILITAR;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);BRASILEIRA NATA;RJ;SAO GONÇALO;#NE#
2006;RJ;VICE-GOVERNADOR;VALTER JOSE RAULINO DE MACEDO;VALTER RAULINO;DEFERIDO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;#NE#;#NE#;ADMINISTRADOR;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;#NE#
2006;RJ;SENADOR;ALFREDO HELIO SIRKIS;ALFREDO SIRKIS;DEFERIDO;43;PV;PARTIDO VERDE;#NE#;UNIR PARA MUDAR;JORNALISTA E REDATOR;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;NÃO ELEITO
2006;RJ;SENADOR;ANTONIO MANOEL DE SOUZA;TUNICO;RENÚNCIA;17;PSL;PARTIDO SOCIAL LIBERAL;#NE#;#NE#;OUTROS;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;RENÚNCIA/FALECIMENTO COM SUBSTITUIÇÃO
2006;RJ;SENADOR;ARLINDO PEREIRA DA SILVA;ARLINDO SILVA;INDEFERIDO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;#NE#;#NE#;ADMINISTRADOR;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;REGISTRO NEGADO ANTES DA ELEIÇÃO
2006;RJ;SENADOR;ARNOBIO ALVIMAR BEZERRA;ARNOBIO BEZERRA;INDEFERIDO;19;PTN;PARTIDO TRABALHISTA NACIONAL;#NE#;#NE#;ADVOGADO;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;RN;MACAU;REGISTRO NEGADO ANTES DA ELEIÇÃO
2006;RJ;SENADOR;CARLOS CESAR VELOSO;CARLOS CESAR;INDEFERIDO;29;PCO;PARTIDO DA CAUSA OPERÁRIA;#NE#;#NE#;CARPINTEIRO, MARCENEIRO E ASSEMELHADOS;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;DUQUE DE CAXIAS;REGISTRO NEGADO ANTES DA ELEIÇÃO
2006;RJ;SENADOR;DAYSE OLIVEIRA GOMES;DAYSE OLIVEIRA;INDEFERIDO;16;PSTU;PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO;#NE#;#NE#;PROFESSOR DE ENSINO MÉDIO;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;REGISTRO NEGADO ANTES DA ELEIÇÃO
2006;RJ;SENADOR;EDIALEDA SALGADO DO NASCIMENTO;DRA. EDIALEDA;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;#NE#;#NE#;MÉDICO;FEMININO;SUPERIOR COMPLETO;VIÚVO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;NÃO ELEITO
2006;RJ;SENADOR;FRANCISCO OSWALDO NEVES DORNELLES;FRANCISCO DORNELLES;DEFERIDO;11;PP;PARTIDO PROGRESSISTA;#NE#;UNIDOS PELO RIO;DEPUTADO;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;MG;SÃO JOÃO DEL REI;ELEITO
2006;RJ;SENADOR;IRVANIO DOS SANTOS;IRVANIO SANTOS;DEFERIDO;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;#NE#;#NE#;ANALISTA DE SISTEMAS;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;NÃO ELEITO
2006;RJ;SENADOR;JANDIRA FEGHALI;JANDIRA FEGHALI;DEFERIDO;65;PC do B;PARTIDO COMUNISTA DO BRASIL;#NE#;UM RIO PARA TODOS;DEPUTADO;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;PR;CURITIBA;NÃO ELEITO
2006;RJ;SENADOR;JIMMY SANDRO PEREIRA SOUZA;JIMMY PEREIRA;RENÚNCIA;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;#NE#;#NE#;EMPRESÁRIO;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;NOVA IGUAÇU;#NE#
2006;RJ;SENADOR;LUIZ HENRIQUE MENDONÇA VALENTE;PINGO;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;#NE#;#NE#;POLICIAL MILITAR;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO BONITO;NÃO ELEITO
2006;RJ;SENADOR;MARCOS ROGÉRIO BAPTISTA;MARCOS BATISTA JUSTIÇA SOCIAL;INDEFERIDO;65;PC do B;PARTIDO COMUNISTA DO BRASIL;#NE#;UM RIO PARA TODOS;ADVOGADO;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;#NE#
2006;RJ;SENADOR;ORNISSON JOSE FERNANDES;ORNISSON FERNANDES;DEFERIDO;31;PHS;PARTIDO HUMANISTA DA SOLIDARIEDADE;#NE#;#NE#;COMERCIANTE;MASCULINO;ENSINO MÉDIO COMPLETO;DIVORCIADO(A);BRASILEIRA NATA;RJ;NOVA IGUAÇU;NÃO ELEITO
2006;RJ;SENADOR;OSWALDO SOUZA OLIVEIRA;OSWALDO SOUZA;DEFERIDO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;#NE#;#NE#;ADVOGADO;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;BA;ILHÉUS;NÃO ELEITO
2006;RJ;SENADOR;RAYMUNDO THEODORO CARVALHO DE OLIVEIRA;RAYMUNDO DE OLIVEIRA;DEFERIDO;21;PCB;PARTIDO COMUNISTA BRASILEIRO;#NE#;#NE#;PROFESSOR DE ENSINO SUPERIOR;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;NÃO ELEITO
2006;RJ;SENADOR;RONALDO CEZAR COELHO;RONALDO CEZAR COELHO;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;#NE#;#NE#;DEPUTADO;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;NÃO ELEITO
2006;RJ;SENADOR;ROSANGELA DE SOUZA GOMES;ROSANGELA GOMES;DEFERIDO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;#NE#;#NE#;VEREADOR;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;NOVA IGUAÇU;NÃO ELEITO
2006;RJ;SENADOR;SUED NOGUEIRA DA SILVA;SUED NOGUEIRA;INDEFERIDO;70;PT do B;PARTIDO TRABALHISTA DO BRASIL;#NE#;#NE#;OUTROS;MASCULINO;SUPERIOR INCOMPLETO;CASADO(A);BRASILEIRA NATA;MA;SÃO LUÍS;REGISTRO NEGADO ANTES DA ELEIÇÃO
2006;RJ;DEPUTADO FEDERAL;ADALBERTO DE AZEVEDO PINTO;BETO AZEVEDO;DEFERIDO;11;PP;PARTIDO PROGRESSISTA;#NE#;#NE#;LOCUTOR E COMENTARISTA DE RÁDIO E TELEVISÃO E RADIALISTA;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2006;RJ;DEPUTADO FEDERAL;ADELCIMAR MENEZES;BISPO CIMAR MENEZES;DEFERIDO;22;PL;PARTIDO LIBERAL;#NE#;#NE#;OUTROS;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;CASADO(A);BRASILEIRA NATA;ES;VITÓRIA;SUPLENTE
2006;RJ;DEPUTADO FEDERAL;ADELMO ANTÔNIO DOS SANTOS;ADELMO SANTOS;DEFERIDO;43;PV;PARTIDO VERDE;#NE#;UNIR PARA MUDAR O RIO;TÉCNICO CONTABILIDADE, ESTATÍSTICA, ECONOMIA DOMÉSTICA E ADMINISTRAÇÃO;MASCULINO;ENSINO MÉDIO COMPLETO;DIVORCIADO(A);BRASILEIRA NATA;MG;BELO HORIZONTE;SUPLENTE
2006;RJ;DEPUTADO FEDERAL;ADELSON PEREIRA GUEDES;ADELSON GUEDES;DEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;#NE#;UNIR PARA MUDAR O RIO;AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS;MASCULINO;ENSINO MÉDIO INCOMPLETO;CASADO(A);BRASILEIRA NATA;PB;GUARABIRA;SUPLENTE
2006;RJ;DEPUTADO FEDERAL;ADEMILTO SILVA DE SOUZA;ADEMILTO BOMBEIRAO;DEFERIDO;22;PL;PARTIDO LIBERAL;#NE#;#NE#;OUTROS;MASCULINO;SUPERIOR INCOMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2006;RJ;DEPUTADO FEDERAL;ADERLY DE OLIVEIRA VALENTE;ADERLY VALENTE;DEFERIDO;25;PFL;PARTIDO DA FRENTE LIBERAL;#NE#;#NE#;OUTROS;MASCULINO;SUPERIOR INCOMPLETO;CASADO(A);BRASILEIRA NATA;RJ;VALENÇA;SUPLENTE
2006;RJ;DEPUTADO FEDERAL;ADILSON LIBANIO DA CRUZ;LIBANIO;DEFERIDO;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;#NE#;COLIGAÇÃO DA SOLIDARIEDADE;BOMBEIRO MILITAR;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2006;RJ;DEPUTADO FEDERAL;ADILSON MENDES FONSECA;ADILSON TAIPAN;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;#NE#;#NE#;PROFESSOR DE ENSINO FUNDAMENTAL;MASCULINO;ENSINO MÉDIO INCOMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2006;RJ;DEPUTADO FEDERAL;ADILSON SOARES;DR. ADILSON SOARES;DEFERIDO;22;PL;PARTIDO LIBERAL;#NE#;#NE#;VEREADOR;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;ES;MUNIZ FREIRE;ELEITO
2006;RJ;DEPUTADO FEDERAL;ADRIANO HENRIQUE DE ANDRADE FIGUEIRA SILVA;ADRIANO FIGUEIRA;DEFERIDO;25;PFL;PARTIDO DA FRENTE LIBERAL;#NE#;#NE#;VEREADOR;MASCULINO;SUPERIOR INCOMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2006;RJ;DEPUTADO FEDERAL;ADRIANO MATTHEIS LONDRES;ADRIANO LONDRES;DEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;#NE#;UNIR PARA MUDAR O RIO;DIRETOR DE EMPRESAS;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2006;RJ;DEPUTADO FEDERAL;AGNALDO FERNANDES SILVA;AGNALDO FERNANDES;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;#NE#;FRENTE DE ESQUERDA;SERVIDOR PÚBLICO FEDERAL;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;MS;TRES LAGOAS;SUPLENTE
2006;RJ;DEPUTADO FEDERAL;AILTON ARRUDA FERREIRA FILHO;ARRUDA;DEFERIDO;19;PTN;PARTIDO TRABALHISTA NACIONAL;#NE#;CRESCENDO COM O RIO;PROFESSOR DE ENSINO MÉDIO;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2006;RJ;DEPUTADO FEDERAL;AILTON GONCALVES MORAES BARROS;AILTON BARROS;RENÚNCIA;25;PFL;PARTIDO DA FRENTE LIBERAL;#NE#;#NE#;OUTROS;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;RS;ALEGRETE;#NE#
2006;RJ;DEPUTADO FEDERAL;AILTON TOBIAS DE ANDRADE;TOBIAS;DEFERIDO;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;#NE#;VERDADE E EXPERIÊNCIA;CANTOR E COMPOSITOR;MASCULINO;ENSINO MÉDIO COMPLETO;DIVORCIADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2006;RJ;DEPUTADO FEDERAL;AIRTON LOPES DA SILVA;ITO;RENÚNCIA;70;PT do B;PARTIDO TRABALHISTA DO BRASIL;#NE#;RIO COM  MAIS AMOR;VEREADOR;MASCULINO;SUPERIOR COMPLETO;SEPARADO(A) JUDICIALMENTE;BRASILEIRA NATA;RJ;RIO DE JANEIRO;#NE#
2006;RJ;DEPUTADO FEDERAL;AJANDI JOSÉ COSTA SOARES;AJANDI SOARES;DEFERIDO;56;PRONA;PARTIDO DE REEDIFICAÇÃO DA ORDEM NACIONAL;#NE#;#NE#;COMERCIANTE;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;ANGRA DOS REIS;SUPLENTE
2006;RJ;DEPUTADO FEDERAL;ALBERTO CANOSA FILGUEIRAS;CANOSA;RENÚNCIA;26;PAN;PARTIDO DOS APOSENTADOS DA NAÇÃO;#NE#;VERDADE E EXPERIÊNCIA;ECONOMISTA;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;#NE#
2006;RJ;DEPUTADO FEDERAL;ALBERTO DA ROCHA REBELLO JUNIOR;ALBERTO ROCHA;DEFERIDO;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;#NE#;VERDADE E EXPERIÊNCIA;SERVIDOR PÚBLICO FEDERAL;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2006;RJ;DEPUTADO FEDERAL;ALBERTO LOHRER ANTUNES;ALBERTO ANTUNES;INDEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;#NE#;#NE#;EMPRESÁRIO;MASCULINO;SUPERIOR INCOMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;#NE#
2006;RJ;DEPUTADO FEDERAL;ALBERTO LUCIO VALENTIM DE SOUZA;ALBERTO VALENTIM;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;#NE#;UM RIO PARA TODOS;ADVOGADO;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2006;RJ;DEPUTADO FEDERAL;ALBERTO LUIZ GUIMARÃES IECIN;BETINHO;DEFERIDO;25;PFL;PARTIDO DA FRENTE LIBERAL;#NE#;#NE#;SERVIDOR PÚBLICO FEDERAL;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2006;RJ;DEPUTADO FEDERAL;ALCINIR MOURA GONÇALVES;ALCINIR GONÇALVES;DEFERIDO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;#NE#;COLIGAÇÃO DA SOLIDARIEDADE;DESPACHANTE;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2006;RJ;DEPUTADO FEDERAL;ALDEMAR TADEU COSTA FURTADO;ALDEMAR FURTADO;INDEFERIDO;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;#NE#;VERDADE E EXPERIÊNCIA;OUTROS;MASCULINO;ENSINO MÉDIO COMPLETO;SEPARADO(A) JUDICIALMENTE;BRASILEIRA NATA;SP;ITARARÉ;#NE#
2006;RJ;DEPUTADO FEDERAL;ALESSANDRO DE SOUZA BARBOSA;ALESSANDO SB;DEFERIDO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;#NE#;CRESCENDO COM O RIO;EMPRESÁRIO;MASCULINO;SUPERIOR INCOMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2006;RJ;DEPUTADO FEDERAL;ALEXANDRE AGUIAR CARDOSO;ALEXANDRE CARDOSO;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;#NE#;UM RIO PARA TODOS;MÉDICO;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;DUQUE DE CAXIAS;ELEITO
2006;RJ;DEPUTADO FEDERAL;ALEXANDRE ARON MOUSSATCHÉ;ALEXANDRE ARON;DEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;#NE#;UNIR PARA MUDAR O RIO;SERVENTUÁRIO DE JUSTIÇA;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2006;RJ;DEPUTADO FEDERAL;ALEXANDRE BASBAUN BARCELLOS;ALEXANDRE BARCELLOS;DEFERIDO;11;PP;PARTIDO PROGRESSISTA;#NE#;#NE#;ADVOGADO;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2006;RJ;DEPUTADO FEDERAL;ALEXANDRE COBBETT STAEL COSME;COBBETT;DEFERIDO;22;PL;PARTIDO LIBERAL;#NE#;#NE#;ECONOMISTA;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2006;RJ;DEPUTADO FEDERAL;ALEXANDRE DA ATHAYDE FRANCISCO;ALEXANDRE;DEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;#NE#;UNIR PARA MUDAR O RIO;OUTROS;MASCULINO;SUPERIOR INCOMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2006;RJ;DEPUTADO FEDERAL;ALEXANDRE DA SILVA AZEVEDO;ALEXANDRE PORTO NOVO;INDEFERIDO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;#NE#;CRESCENDO COM O RIO;LANTERNEIRO E PINTOR DE VEÍCULOS;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;SAO GONÇALO;#NE#
2006;RJ;DEPUTADO FEDERAL;ALEXANDRE JOSÉ DOS SANTOS;ALEXANDRE SANTOS;DEFERIDO;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;#NE#;COLIGAÇÃO PMDB-PMN;DEPUTADO;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;SÃO GONÇALO;ELEITO
2006;RJ;DEPUTADO FEDERAL;ALEXANDRE PIRES CERQUEIRA;ALEXANDRE PIRES;DEFERIDO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;#NE#;POSSO CRER NO AMANHÃ;COMERCIANTE;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
