ANO;UF;VAGA;NOME;NOME_URNA;DEFERIMENTO;NÚMERO;PARTIDO;NOME_PARTIDO;COLIGAÇÃO;NOME_COLIGAÇÃO;PROFISSÃO;GÊNERO;ENSINO;ESTADO_CIVIL;NACIONALIDADE;NATURALIDADE;MUNICÍPIO;SITUAÇÃO_FINAL
2014;RJ;DEPUTADO ESTADUAL;MARCELLO MARTIM DE MELLO;MARCELLO MELLO;DEFERIDO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;PSC / PTC;EM DEFESA DA FAMÍLIA;OUTROS;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2014;RJ;DEPUTADO ESTADUAL;DEBORA FERREIRA OLIVEIRA;DEBORA DE OLIVEIRA;INDEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;PSB;PARTIDO ISOLADO;OUTROS;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;#NULO#
2014;RJ;DEPUTADO ESTADUAL;CARLOS ALBERTINO BARBOZA;CARLOS ALBERTINO;DEFERIDO;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;PSD;PARTIDO ISOLADO;SERVIDOR PÚBLICO ESTADUAL;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2014;RJ;DEPUTADO FEDERAL;VERA LÚCIA PITTA;VERA PITTA;DEFERIDO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;PRP / PRTB / PPL;RENOVA RIO;DONA DE CASA;FEMININO;ENSINO FUNDAMENTAL COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2014;RJ;DEPUTADO ESTADUAL;JANIO DOS SANTOS MENDES;JANIO MENDES;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;PDT;PARTIDO ISOLADO;DEPUTADO;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;CABO FRIO;ELEITO POR QP
2014;RJ;DEPUTADO FEDERAL;ELOIZANETH ALVES FRASSETTI;ELOIZA FRASSETTI;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;SD / PSL;RIO SOLIDÁRIO;AGENTE DE SAÚDE E SANITARISTA;FEMININO;ENSINO MÉDIO COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2014;RJ;DEPUTADO ESTADUAL;MAURO ANTONIO MARTINS DE PAIVA;MAURO PAIVA;DEFERIDO;54;PPL;PARTIDO PÁTRIA LIVRE;PRTB / PPL;PARA MELHORAR TEM QUE MUDAR;OUTROS;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;RJ;NÃO ELEITO
2014;RJ;DEPUTADO ESTADUAL;MARCIO CORREIA DE OLIVEIRA;MARCIO CANELLA;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;PSL;PARTIDO ISOLADO;VEREADOR;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;DUQUE DE CAXIAS;ELEITO POR QP
2014;RJ;DEPUTADO FEDERAL;IVO TOMÉ DA SILVA;TOMÉ DO PAU BRANCO;DEFERIDO;43;PV;PARTIDO VERDE;PV;PARTIDO ISOLADO;SERRALHEIRO;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;CASADO(A);BRASILEIRA NATA;AL;PORTO CALVO;NÃO ELEITO
2014;RJ;DEPUTADO ESTADUAL;AYLTON NEVES DE MATTOS FILHO;AYLTON MATTOS;DEFERIDO;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;PMDB;PARTIDO ISOLADO;VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2014;RJ;DEPUTADO ESTADUAL;EDSON CARLOS QUINTO;EDSON QUINTO;INDEFERIDO;22;PR;PARTIDO DA REPÚBLICA;PR / PROS;PR E PROS;VEREADOR;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;ES;PANCAS;NÃO ELEITO
2014;RJ;DEPUTADO FEDERAL;JEAN WYLLYS DE MATOS SANTOS;JEAN WYLLYS;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;PSOL;PARTIDO ISOLADO;JORNALISTA E REDATOR;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;BA;ALAGOINHAS;ELEITO POR QP
2014;RJ;DEPUTADO FEDERAL;WALTER CRISTIE SILVA AGUIAR;APOSTOLO WALTER CRISTIE;DEFERIDO;22;PR;PARTIDO DA REPÚBLICA;PR / PROS;PR E PROS;SERVIDOR PÚBLICO FEDERAL;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;SÃO GONÇALO;SUPLENTE
2014;RJ;DEPUTADO FEDERAL;MARCOS ANTONIO CANDIDO MANSO;MARCOS MANSO;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;SD / PSL;RIO SOLIDÁRIO;AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2014;RJ;DEPUTADO ESTADUAL;SEBASTIAO INACIO MADEIRA;TIAO MADEIRA;DEFERIDO;22;PR;PARTIDO DA REPÚBLICA;PR / PROS;PR E PROS;OUTROS;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2014;RJ;DEPUTADO ESTADUAL;WILLIAM MATIAS TAVARES;WILLIAM PILILA;DEFERIDO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;PRB;PARTIDO ISOLADO;MECÂNICO DE MANUTENÇÃO;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2014;RJ;DEPUTADO FEDERAL;PAULA CHAGAS LESSA;PAULA CONSTATINO LESSA;RENÚNCIA;70;PT do B;PARTIDO TRABALHISTA DO BRASIL;PT do B;PARTIDO ISOLADO;ADVOGADO;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;#NULO#
2014;RJ;DEPUTADO ESTADUAL;PAULO VINICIUS SILVA DOS SANTOS;PAULO VINICIUS;DEFERIDO;54;PPL;PARTIDO PÁTRIA LIVRE;PRTB / PPL;PARA MELHORAR TEM QUE MUDAR;ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;RJ;NÃO ELEITO
2014;RJ;DEPUTADO ESTADUAL;MARCO ANTONIO MOREIRA DO NASCIMENTO;MARCO MOREIRA;RENÚNCIA;77;SD;SOLIDARIEDADE;SD;PARTIDO ISOLADO;TÉCNICO DE ELETRICIDADE, ELETRÔNICA E TELECOMUNICAÇÕES;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;#NULO#
2014;RJ;DEPUTADO ESTADUAL;LUCIENE DE JESUS NOGUEIRA;LUCIENE DE JESUS;DEFERIDO;54;PPL;PARTIDO PÁTRIA LIVRE;PRTB / PPL;PARA MELHORAR TEM QUE MUDAR;DONA DE CASA;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;VIÚVO(A);BRASILEIRA NATA;RJ;RJ;NÃO ELEITO
2014;RJ;DEPUTADO FEDERAL;GISELLE DA SILVA CARDOSO SANTOS;GISELLE CARDOSO;INDEFERIDO;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;PSDC / PMN / PTC;POR UM RIO MELHOR;TÉCNICO DE ENFERMAGEM E ASSEMELHADOS (EXCETO ENFERMEIRO);FEMININO;ENSINO MÉDIO INCOMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;#NULO#
2014;RJ;DEPUTADO FEDERAL;ADEMIR ALVES DE MELO;ADEMIR MELO;RENÚNCIA;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;PMDB / PP / PSC / PSD / PTB;PMDB - PP - PSC - PSD - PTB;ADVOGADO;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;VOLTA REDONDA;#NULO#
2014;RJ;DEPUTADO ESTADUAL;FLAVIO NANTES BOLSONARO;FLÁVIO BOLSONARO;DEFERIDO;11;PP;PARTIDO PROGRESSISTA;PP;PARTIDO ISOLADO;DEPUTADO;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;ELEITO POR QP
2014;RJ;DEPUTADO ESTADUAL;FRANCISCO JOSE SOARES BARBOSA;FRANCISCO BARBOSA;DEFERIDO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;PRTB / PPL;PARA MELHORAR TEM QUE MUDAR;SERVIDOR PÚBLICO ESTADUAL;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;NÃO ELEITO
2014;RJ;DEPUTADO FEDERAL;LUIZ FELIPE HIRTZ GUERRA;FELIPE GUERRA;DEFERIDO;29;PCO;PARTIDO DA CAUSA OPERÁRIA;PCO;PARTIDO ISOLADO;PROFESSOR DE ENSINO MÉDIO;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;NÃO ELEITO
2014;RJ;DEPUTADO ESTADUAL;ADALBERTO JOSÉ DO AMARAL FERREIRA;ADALBERTO AMARAL;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;PT;PARTIDO ISOLADO;VEREADOR;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2014;RJ;DEPUTADO ESTADUAL;SINESIO DA PAIXAO NOGUEIRA;SINESIO PAIXAO;DEFERIDO;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;PR / PROS;PR E PROS;COMERCIÁRIO;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;DUQUE DE CAXIAS;SUPLENTE
2014;RJ;DEPUTADO ESTADUAL;TIAGO MOHAMED MONTEIRO;TIAGO MOHAMED;DEFERIDO;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;PMDB;PARTIDO ISOLADO;ADMINISTRADOR;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;DUQUE DE CAXIAS;SUPLENTE
2014;RJ;DEPUTADO ESTADUAL;CLÁUDIO SARKIS ASSIS;CLÁUDIO SARKIS;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;PT;PARTIDO ISOLADO;NÃO DIVULGÁVEL;NÃO DIVULGÁVEL;NÃO DIVULGÁVEL;NÃO DIVULGÁVEL;NÃO DIVULGÁVEL;Não divulgável;Não divulgável;SUPLENTE
2014;RJ;DEPUTADO ESTADUAL;VALMIR FERNANDES DA SILVA;VALMIR FERNANDES;DEFERIDO;70;PT do B;PARTIDO TRABALHISTA DO BRASIL;PT do B;PARTIDO ISOLADO;CONTADOR;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2014;RJ;DEPUTADO FEDERAL;JADIR FIALHO FIGUEIRA;MESTRE JADIR FIALHO FIGUEIRA;DEFERIDO;31;PHS;PARTIDO HUMANISTA DA SOLIDARIEDADE;PHS / PTN;FRENTE TRABALHISTA SOLIDARIA;OUTROS;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;NÃO ELEITO
2014;RJ;DEPUTADO ESTADUAL;TEREZINHA BARRANHA SANCHES;TEREZINHA SANCHES;DEFERIDO;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;PMDB;PARTIDO ISOLADO;COMERCIANTE;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2014;RJ;DEPUTADO ESTADUAL;FRANCISCO TAVARES SANTOS;CHIQUINHO MECÂNICO;RENÚNCIA;77;SD;SOLIDARIEDADE;SD;PARTIDO ISOLADO;MECÂNICO DE MANUTENÇÃO;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;DUQUE DE CAXIAS;#NULO#
2014;RJ;DEPUTADO ESTADUAL;KATIA NAZARE MENDES LEAL;KATIA LEAL;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;PDT;PARTIDO ISOLADO;COMERCIANTE;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;PA;BELEM;SUPLENTE
2014;RJ;DEPUTADO FEDERAL;VAGNER MATEUS DOS SANTOS;VAGUINHO NEGUINHO;RENÚNCIA;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;PT / PSB / PC do B;FRENTE POPULAR I;OUTROS;MASCULINO;SUPERIOR INCOMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;CAMPO GRANDE;#NULO#
2014;RJ;DEPUTADO ESTADUAL;GLÓRIA MARIA VENTAPANE DOS SANTOS;GLÓRIA VENTAPANE;RENÚNCIA;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;PRB;PARTIDO ISOLADO;ADMINISTRADOR;FEMININO;SUPERIOR COMPLETO;DIVORCIADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;#NULO#
2014;RJ;DEPUTADO ESTADUAL;JULIO CESAR DA COSTA MENDONÇA;JULIO CESAR;DEFERIDO;65;PC do B;PARTIDO COMUNISTA DO BRASIL;PC do B;PARTIDO ISOLADO;OUTROS;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;SÃO JOÃO DE MERITI;SUPLENTE
2014;RJ;DEPUTADO FEDERAL;DEJANINE NASCIMENTO DA SILVA;DEJANINE NASCIMENTO;RENÚNCIA;17;PSL;PARTIDO SOCIAL LIBERAL;SD / PSL;RIO SOLIDÁRIO;POLICIAL MILITAR;FEMININO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;NOVA IGUAÇÚ;#NULO#
2014;RJ;DEPUTADO FEDERAL;ANDRÉ LUÍS DE CARVALHO RODRIGUES;ANDRÉ RODRIGUES;INDEFERIDO;21;PCB;PARTIDO COMUNISTA BRASILEIRO;PCB;PARTIDO ISOLADO;PROFESSOR DE ENSINO MÉDIO;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;NÃO ELEITO
2014;RJ;DEPUTADO ESTADUAL;JOSIEL LEONARDO TATAGIBA;NEM DA PADARIA;DEFERIDO;77;SD;SOLIDARIEDADE;SD;PARTIDO ISOLADO;EMPRESÁRIO;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;BELFORD ROXO;SUPLENTE
2014;RJ;DEPUTADO FEDERAL;ELAINE DE OLIVEIRA ROTH;ELAINE DE OLIVEIRA ROTH;INDEFERIDO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;PRP / PRTB / PPL;RENOVA RIO;GUIA DE TURISMO;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;#NULO#
2014;RJ;DEPUTADO ESTADUAL;MARCO AURELIO COUTO SILVA;DR MARCO AURELIO;DEFERIDO;11;PP;PARTIDO PROGRESSISTA;PP;PARTIDO ISOLADO;MÉDICO;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);BRASILEIRA NATA;MA;SÃO LUIS;SUPLENTE
2014;RJ;DEPUTADO ESTADUAL;FERNANDO SÉRGIO DO SANTOS;FERNANDO ARCENIO;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;PSOL;PARTIDO ISOLADO;POLICIAL CIVIL;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;ITAOCARA;SUPLENTE
2014;RJ;DEPUTADO ESTADUAL;MARCOS VICENTE DE CASTRO;MARKÃO RESTAURANTE;DEFERIDO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;PRTB / PPL;PARA MELHORAR TEM QUE MUDAR;COMERCIANTE;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DAS OSTRAS;NÃO ELEITO
2014;RJ;DEPUTADO ESTADUAL;ANA MARIA DOS SANTOS VALENTE;ANA MARIA VALENTE;DEFERIDO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;PRP;PARTIDO ISOLADO;TÉCNICO CONTABILIDADE, ESTATÍSTICA, ECONOMIA DOMÉSTICA E ADMINISTRAÇÃO;FEMININO;ENSINO MÉDIO COMPLETO;DIVORCIADO(A);BRASILEIRA NATA;RJ;MACAÉ;NÃO ELEITO
2014;RJ;DEPUTADO ESTADUAL;WILSON DE LIMA RAYMUNDO;BARBERINHO;DEFERIDO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;PRTB / PPL;PARA MELHORAR TEM QUE MUDAR;CABELEIREIRO E BARBEIRO;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;NÃO ELEITO
2014;RJ;DEPUTADO ESTADUAL;VANESSA MERLIM MARTINS;MERLIM;DEFERIDO;31;PHS;PARTIDO HUMANISTA DA SOLIDARIEDADE;PHS;PARTIDO ISOLADO;BOMBEIRO MILITAR;FEMININO;SUPERIOR COMPLETO;VIÚVO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2014;RJ;DEPUTADO FEDERAL;JOÃO LEOMI SILVA NUNES;JOÃO LEOMI;INDEFERIDO;70;PT do B;PARTIDO TRABALHISTA DO BRASIL;PT do B;PARTIDO ISOLADO;OUTROS;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;NÃO ELEITO
2014;RJ;DEPUTADO FEDERAL;JOSÉ RODRIGO FERNANDES SANTIAGO;PASTOR RODRIGO FERNANDES;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;PDT;PARTIDO ISOLADO;SACERDOTE OU MEMBRO DE ORDEM OU SEITA RELIGIOSA;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2014;RJ;DEPUTADO ESTADUAL;CARLOS ALBERTO BALDUINO SERGIO;CARLOS BALDUINO;DEFERIDO;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;PSDC / PMN;UNIDOS PELA FAMILIA;POLICIAL CIVIL;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2014;RJ;DEPUTADO FEDERAL;PATRÍCIA CARVALHO FALCÃO;PATRICIA FALCÃO;INDEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;SD / PSL;RIO SOLIDÁRIO;ADVOGADO;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;SÃO GONÇALO;NÃO ELEITO
2014;RJ;DEPUTADO FEDERAL;NELSON LUIZ DE CARVALHO TABORDA;NELSON TABORDA;INDEFERIDO;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;PMDB / PP / PSC / PSD / PTB;PMDB - PP - PSC - PSD - PTB;EMPRESÁRIO;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;NÃO ELEITO
2014;RJ;DEPUTADO ESTADUAL;CELSO FLORENCIO DE ARAUJO;CELSO FLORENCIO BIRRO;DEFERIDO;31;PHS;PARTIDO HUMANISTA DA SOLIDARIEDADE;PHS;PARTIDO ISOLADO;INDUSTRIAL;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2014;RJ;DEPUTADO FEDERAL;ROSANE PITA DE LIMA;ROSANE PITA;DEFERIDO;70;PT do B;PARTIDO TRABALHISTA DO BRASIL;PT do B;PARTIDO ISOLADO;BOMBEIRO MILITAR;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;NÃO ELEITO
2014;RJ;DEPUTADO ESTADUAL;MATHEUS RODRIGUES DA COSTA NETO;MATHEUS NETO;DEFERIDO;22;PR;PARTIDO DA REPÚBLICA;PR / PROS;PR E PROS;SERVIDOR PÚBLICO MUNICIPAL;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO BONITO;SUPLENTE
2014;RJ;DEPUTADO FEDERAL;CARLOS DAUDT BRIZOLA;BRIZOLA NETO;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;PDT;PARTIDO ISOLADO;OUTROS;MASCULINO;SUPERIOR INCOMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2014;RJ;DEPUTADO ESTADUAL;ANTONIO ROBERTO BARRETO;ROBERTO BARRETO;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;PDT;PARTIDO ISOLADO;OUTROS;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2014;RJ;DEPUTADO ESTADUAL;HELIO ROBERTO NOVOA DA COSTA;PROCURADOR DO CIDADÃO;INDEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;PSB;PARTIDO ISOLADO;SERVIDOR PÚBLICO FEDERAL;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;#NULO#
2014;RJ;DEPUTADO FEDERAL;ALBERTO LUIZ VIEIRA COSTA;ALBERTO SENSATO;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;PT / PSB / PC do B;FRENTE POPULAR I;MOTORISTA DE VEÍCULOS DE TRANSPORTE COLETIVO DE PASSAGEIROS;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2014;RJ;DEPUTADO FEDERAL;MAURICIO DA CONCEIÇÃO BOYD;MAURICIO BOYD DA LOTERIA;DEFERIDO;22;PR;PARTIDO DA REPÚBLICA;PR / PROS;PR E PROS;COMERCIANTE;MASCULINO;ENSINO MÉDIO INCOMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2014;RJ;DEPUTADO ESTADUAL;ALESSANDRO FIRMINO;LEK-BOM;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;PSL;PARTIDO ISOLADO;EMPRESÁRIO;MASCULINO;ENSINO MÉDIO INCOMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2014;RJ;DEPUTADO ESTADUAL;ROSA HELENA SILVEIRA DE AMORIM;ROSINHA;INDEFERIDO;70;PT do B;PARTIDO TRABALHISTA DO BRASIL;PT do B;PARTIDO ISOLADO;OUTROS;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;NOVA IGUAÇU;#NULO#
2014;RJ;DEPUTADO FEDERAL;EDUARDO BATISTA NEIVA;EDUARDO NEIVA;DEFERIDO;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;PSDC / PMN / PTC;POR UM RIO MELHOR;GEOFÍSICO;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;CAMPOS DOS GOYTACAZES;SUPLENTE
2014;RJ;DEPUTADO ESTADUAL;JUSCELINO MARRA STUTZ;MARRA STUTZ;DEFERIDO;54;PPL;PARTIDO PÁTRIA LIVRE;PRTB / PPL;PARA MELHORAR TEM QUE MUDAR;EMPRESÁRIO;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;CORDEIRO;NÃO ELEITO
2014;RJ;DEPUTADO FEDERAL;EDIANA TAVARES DE FARIA;DIANA TAVARES;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;PSDB / PPS / DEM;PACTO PELO RIO DE JANEIRO E O BRASIL;DIGITADOR;FEMININO;ENSINO FUNDAMENTAL COMPLETO;CASADO(A);BRASILEIRA NATA;ES;ICONHA;SUPLENTE
2014;RJ;DEPUTADO FEDERAL;FRANCISCO DOS SANTOS;CHICO BORRACHEIRO;DEFERIDO;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;PR / PROS;PR E PROS;COMERCIANTE;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;DUQUE DE CAXIAS;SUPLENTE
2014;RJ;DEPUTADO FEDERAL;RONALDO FERREIRA MARTINS;RONALDÃO;DEFERIDO;65;PC do B;PARTIDO COMUNISTA DO BRASIL;PT / PSB / PC do B;FRENTE POPULAR I;OUTROS;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2014;RJ;DEPUTADO ESTADUAL;ÉLCIO LUIZ MALAQUIAS;ÉLCIO DO JARDIM;DEFERIDO;19;PTN;PARTIDO TRABALHISTA NACIONAL;PTB / PTN;JUNTOS PELO TRABALHISMO;COMERCIANTE;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2014;RJ;DEPUTADO FEDERAL;JOÃO BATISTA ABRAMO VILARDO;JOÃO ABRAMO;INDEFERIDO;43;PV;PARTIDO VERDE;PV;PARTIDO ISOLADO;OUTROS;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;#NULO#
2014;RJ;DEPUTADO ESTADUAL;KLEBER DE OLIVEIRA SILVA;KLEBER SILVA;INDEFERIDO;25;DEM;DEMOCRATAS;PSDB / PPS / DEM;PACTO PELO RIO DE JANEIRO E O BRASIL;SUPERVISOR, INSPETOR E AGENTE DE COMPRAS E VENDAS;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;NÃO ELEITO
2014;RJ;DEPUTADO FEDERAL;ANA PAULA SOUZA DA SILVA;MISSIONÁRIA PAULA ROSA;DEFERIDO;70;PT do B;PARTIDO TRABALHISTA DO BRASIL;PT do B;PARTIDO ISOLADO;OUTROS;FEMININO;ENSINO MÉDIO COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;SÃO JOÃO DE MIRITI;NÃO ELEITO
