ANO;UF;VAGA;NOME;NOME_URNA;DEFERIMENTO;NÚMERO;PARTIDO;NOME_PARTIDO;COLIGAÇÃO;NOME_COLIGAÇÃO;PROFISSÃO;GÊNERO;ENSINO;ESTADO_CIVIL;NACIONALIDADE;NATURALIDADE;MUNICÍPIO;SITUAÇÃO_FINAL
2018;RJ;DEPUTADO FEDERAL;ANDREIA ALMEIDA ZITO DOS SANTOS;ANDREIA ZITO;DEFERIDO;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;PSD;PARTIDO ISOLADO;OUTROS;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;DUQUE DE CAXIAS;SUPLENTE
2018;RJ;DEPUTADO FEDERAL;SILVERCLEIA DE OLIVEIRA PINTO DUARTE;SILVER OLIVEIRA;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;PSC / PROS;POR UM RIO FELIZ;DONA DE CASA;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2018;RJ;DEPUTADO ESTADUAL;MARCOS FERREIRA DE MENEZES;MARQUINHO DA SAÚDE;DEFERIDO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;PRTB;PARTIDO ISOLADO;SERVIDOR PÚBLICO MUNICIPAL;MASCULINO;SUPERIOR INCOMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIROB;SUPLENTE
2018;RJ;DEPUTADO ESTADUAL;JOSÉ LIPORAGE TEIXEIRA;JOSÉ LIPORAGE;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;PSL;PARTIDO ISOLADO;SERVIDOR PÚBLICO FEDERAL;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2018;RJ;DEPUTADO ESTADUAL;OTONI ROCHA NETO;ROCHINHA;DEFERIDO;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;PROS;PARTIDO ISOLADO;EMPRESÁRIO;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2018;RJ;DEPUTADO ESTADUAL;NEILA NASCIMENTO DE FREITAS LIMA DOS REIS;NEILA RIBEIRO;DEFERIDO;19;PODE;PODEMOS;PODE / PPL;O POVO NO PODER;OUTROS;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2018;RJ;DEPUTADO FEDERAL;ANDERSON BRAGA MIRANDA;DINHO DA FARMÁCIA;DEFERIDO;22;PR;PARTIDO DA REPÚBLICA;PODE / PR;JUNTOS PELO RIO;VEREADOR;MASCULINO;ENSINO MÉDIO INCOMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;SÃO JOÃO DE MERITI;SUPLENTE
2018;RJ;DEPUTADO ESTADUAL;GLAUCIO DE OLIVEIRA AMANCIO;GLAUCIO TIBERIO;DEFERIDO;35;PMB;PARTIDO DA MULHER BRASILEIRA;PMB;PARTIDO ISOLADO;POLICIAL MILITAR;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2018;RJ;DEPUTADO ESTADUAL;RAPHAEL GATTÁS BARA DE ALMEIDA;RAPHAEL GATTÁS;DEFERIDO;11;PP;PROGRESSISTAS;PP;PARTIDO ISOLADO;ADVOGADO;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2018;RJ;DEPUTADO ESTADUAL;WELLINGTON PINHEIRO DOS SANTOS;WELLINGTON PUDIM;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;PSC;PARTIDO ISOLADO;CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES;MASCULINO;ENSINO MÉDIO INCOMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2018;RJ;DEPUTADO ESTADUAL;CARLOS DA SILVA ANTONIO;CARLOS ANTONIO;DEFERIDO;22;PR;PARTIDO DA REPÚBLICA;PR;PARTIDO ISOLADO;OUTROS;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO ;SUPLENTE
2018;RJ;DEPUTADO ESTADUAL;SILVIO NUNES DE MEDEIROS;SILVIO NUNES DE MEDEIROS;DEFERIDO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;PRB;PARTIDO ISOLADO;ADVOGADO;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2018;RJ;DEPUTADO ESTADUAL;EDEN COSME DA SILVA;EDEN SILVA;DEFERIDO;19;PODE;PODEMOS;PODE / PPL;O POVO NO PODER;OUTROS;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2018;RJ;DEPUTADO ESTADUAL;ANDERSON DO AMARAL DE SOUZA;ANDERSON AMARAL;DEFERIDO;33;PMN;PARTIDO DA MOBILIZAÇÃO NACIONAL;PMN;PARTIDO ISOLADO;ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS;MASCULINO;ENSINO MÉDIO COMPLETO;DIVORCIADO(A);BRASILEIRA NATA;RJ;ITABORAI;NÃO ELEITO
2018;RJ;DEPUTADO ESTADUAL;GEORGE MOURA MENDES;GEORGE MENDES;DEFERIDO;27;DC;DEMOCRACIA CRISTÃ;PV / DC;Rio Sustentável;OUTROS;MASCULINO;ENSINO MÉDIO COMPLETO;DIVORCIADO(A);BRASILEIRA NATA;RJ;DUQUE DE CAXIAS;SUPLENTE
2018;RJ;DEPUTADO ESTADUAL;ALTAIR BATISTA JÚNIOR;JÚNIOR DO KARATÊ;DEFERIDO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;PRB;PARTIDO ISOLADO;EMPRESÁRIO;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRASILEIRA NATA;MG;BELO HORIZONTE;SUPLENTE
2018;RJ;DEPUTADO ESTADUAL;LUIZ EDUARDO LAGO CARDOSO DE CASTRO;DUDA CASTRO;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;PSL;PARTIDO ISOLADO;VETERINÁRIO;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2018;RJ;DEPUTADO ESTADUAL;LUCIANE JERONIMO PEREIRA DA SILVA;LUCIANE SILVA;DEFERIDO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;PTC;PARTIDO ISOLADO;PROFESSOR DE ENSINO MÉDIO;FEMININO;ENSINO MÉDIO COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2018;RJ;DEPUTADO ESTADUAL;FATIMA REGINA CARVALHO DA SILVA;FÁTIMA DA URUGUAIANA;DEFERIDO;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;SOLIDARIEDADE / PTB;TRABALHAR PARA MUDAR;COMERCIANTE;FEMININO;ENSINO FUNDAMENTAL COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2018;RJ;DEPUTADO ESTADUAL;TARCIO VALTÃO CARVALHO;TARCIO;DEFERIDO;22;PR;PARTIDO DA REPÚBLICA;PR;PARTIDO ISOLADO;EMPRESÁRIO;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;PETROPOLIS;SUPLENTE
2018;RJ;DEPUTADO ESTADUAL;PAULO MARCELO RIBEIRO DA SILVA;DR PAULO MARCELO;DEFERIDO;51;PATRI;PATRIOTA;PATRI;PARTIDO ISOLADO;MÉDICO;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;CAMPOS DOS GOYTACAZES;SUPLENTE
2018;RJ;DEPUTADO ESTADUAL;PAULO GONTIJO OLINTO RAMOS;PAULO GONTIJO;DEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;PPS / PSDB;O RIO SEM CRISE;EMPRESÁRIO;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2018;RJ;DEPUTADO FEDERAL;CHRISTINO ÁUREO DA SILVA;CHRISTINO AUREO;DEFERIDO;11;PP;PROGRESSISTAS;DEM / MDB / PP / PTB;O RIO QUER PAZ;DEPUTADO;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);BRASILEIRA NATA;RJ;MACAÉ;ELEITO POR MÉDIA
2018;RJ;DEPUTADO ESTADUAL;WASHINGTON LUIZ BHERING;WASHINGTON  COMUNIDADE;DEFERIDO;22;PR;PARTIDO DA REPÚBLICA;PR;PARTIDO ISOLADO;SERVIDOR PÚBLICO CIVIL APOSENTADO;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;SÃO JOÃO DE MERITI;SUPLENTE
2018;RJ;DEPUTADO ESTADUAL;JONATAS RIBEIRO CASTELO BRANCO;PROF JONATAS CASTELO BRANCO;DEFERIDO;35;PMB;PARTIDO DA MULHER BRASILEIRA;PMB;PARTIDO ISOLADO;ADVOGADO;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2018;RJ;DEPUTADO ESTADUAL;HELENA COSMO SILVA PORTELA;HELENA PORTELA;DEFERIDO;70;AVANTE;AVANTE;AVANTE;PARTIDO ISOLADO;OUTROS;FEMININO;SUPERIOR INCOMPLETO;CASADO(A);BRASILEIRA NATA;PE;FLORES;SUPLENTE
2018;RJ;DEPUTADO ESTADUAL;ALVARO HENRIQUE DE SOUZA OLIVEIRA;ALVARO OLIVEIRA;DEFERIDO;77;SOLIDARIEDADE;SOLIDARIEDADE;SOLIDARIEDADE / PTB;TRABALHAR PARA MUDAR;VEREADOR;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;CAMPOS GOYTACAZES;SUPLENTE
2018;RJ;DEPUTADO ESTADUAL;DENISE CRISTINA FRAGA CARRARO;DENISE CARRARO;DEFERIDO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;PRTB;PARTIDO ISOLADO;ADVOGADO;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2018;RJ;DEPUTADO ESTADUAL;CARLOS MAGNO FERNANDES ;MAGNO FERNANDES;DEFERIDO;19;PODE;PODEMOS;PODE / PPL;O POVO NO PODER;OUTROS;MASCULINO;LÊ E ESCREVE;CASADO(A);BRASILEIRA NATA;RJ;TANGUA;SUPLENTE
2018;RJ;DEPUTADO ESTADUAL;RUZIVEL SIMIÃO DA FONSECA;RUZIVEL;DEFERIDO;15;MDB;MOVIMENTO DEMOCRÁTICO BRASILEIRO;MDB;PARTIDO ISOLADO;OUTROS;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;SÃO JOÃO DE MERITI;SUPLENTE
2018;RJ;DEPUTADO ESTADUAL;CARLOS ANTONIO DE LIMA;CARLOS LIMA;DEFERIDO;25;DEM;DEMOCRATAS;DEM;PARTIDO ISOLADO;MILITAR REFORMADO;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);BRASILEIRA NATA;RN;CANGUARETAMA;SUPLENTE
2018;RJ;DEPUTADO ESTADUAL;LUIZ CARLOS DE ALMEIDA BAPTISTA;LUIZINHO;DEFERIDO;35;PMB;PARTIDO DA MULHER BRASILEIRA;PMB;PARTIDO ISOLADO;OUTROS;MASCULINO;ENSINO MÉDIO COMPLETO;DIVORCIADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2018;RJ;DEPUTADO ESTADUAL;ALEXANDRE GOMES KNOPLOCH DOS SANTOS;ALEXANDRE KNOPLOCH;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;PSL;PARTIDO ISOLADO;EMPRESÁRIO;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;ELEITO POR QP
2018;RJ;DEPUTADO ESTADUAL;WALTER VIEIRA ALVES;WALTINHO VIEIRA;DEFERIDO;27;DC;DEMOCRACIA CRISTÃ;PV / DC;Rio Sustentável;COMERCIANTE;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;NOVA FRIBURGO;SUPLENTE
2018;RJ;DEPUTADO ESTADUAL;JAQUELINE ARAUJO VANZELER;JAQUELINE ARAUJO VANZELER;DEFERIDO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;PRTB;PARTIDO ISOLADO;EMPRESÁRIO;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2018;RJ;DEPUTADO ESTADUAL;RUBENS JOSÉ FRANÇA BOMTEMPO;RUBENS BOMTEMPO;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;PSB;PARTIDO ISOLADO;MÉDICO;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;PETRÓPOLIS;SUPLENTE
2018;RJ;DEPUTADO FEDERAL;MONIQUE VEIGA LOUZADA DA ROCHA DE SOUZA;MONIQUE LOUZADA;DEFERIDO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;PRTB;PARTIDO ISOLADO;EMPRESÁRIO;FEMININO;SUPERIOR INCOMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;NÃO ELEITO
2018;RJ;DEPUTADO FEDERAL;CARLOS ALBERTO DA SILVA PIRES;TIO CARLINHOS;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;PSL;PARTIDO ISOLADO;SERVIDOR PÚBLICO CIVIL APOSENTADO;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2018;RJ;DEPUTADO FEDERAL;ALEXANDRINA LOPES DE ALMEIDA FALCÃO;ALEXANDRINA FALCÃO;DEFERIDO;31;PHS;PARTIDO HUMANISTA DA SOLIDARIEDADE;PHS;PARTIDO ISOLADO;OUTROS;FEMININO;ENSINO MÉDIO COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2018;RJ;DEPUTADO ESTADUAL;FABIO DA CUNHA PEREIRA;FABIO MELÃO;DEFERIDO;33;PMN;PARTIDO DA MOBILIZAÇÃO NACIONAL;PMN;PARTIDO ISOLADO;PEDAGOGO;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;VOLTA REDONDA;NÃO ELEITO
2018;RJ;DEPUTADO FEDERAL;JOSE GONÇALVES VELOSO;DR. VELOSO;DEFERIDO;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;PSD;PARTIDO ISOLADO;MÉDICO;MASCULINO;SUPERIOR COMPLETO;DIVORCIADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2018;RJ;DEPUTADO ESTADUAL;RICARDO MENDES;RICARDO MENDES;INDEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;PSB;PARTIDO ISOLADO;PROFESSOR DE ENSINO SUPERIOR;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;NÃO ELEITO
2018;RJ;DEPUTADO ESTADUAL;JULIO CESAR SILVA DA COSTA;JULIO CÉSAR;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;PT;PARTIDO ISOLADO;OUTROS;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2018;RJ;DEPUTADO ESTADUAL;SANDRO FARIA DE ALMEIDA;SANDRO ALMEIDA;DEFERIDO;31;PHS;PARTIDO HUMANISTA DA SOLIDARIEDADE;PHS;PARTIDO ISOLADO;VEREADOR;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2018;RJ;DEPUTADO FEDERAL;ROGERIO TEIXEIRA JUNIOR;JUNINHO DO PNEU;DEFERIDO;25;DEM;DEMOCRATAS;DEM / MDB / PP / PTB;O RIO QUER PAZ;VEREADOR;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;NOVA IGUAÇU;ELEITO POR MÉDIA
2018;RJ;DEPUTADO FEDERAL;ADEMIR MADEIRA;ADEMIR MADEIRA;DEFERIDO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;PRTB;PARTIDO ISOLADO;EMPRESÁRIO;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;CASADO(A);BRASILEIRA NATA;RJ;DUQUE DE CAXIAS;NÃO ELEITO
2018;RJ;DEPUTADO FEDERAL;CARLOS ROGERIO DOS SANTOS ;ROGÉRIO DO SALÃO;DEFERIDO;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;PSC / PROS;POR UM RIO FELIZ;COMERCIANTE;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2018;RJ;DEPUTADO FEDERAL;JACKSON WAGNER DOS SANTOS BARBOSA;JACKSON WAGNER;INDEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;PSL;PARTIDO ISOLADO;ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS;MASCULINO;SUPERIOR INCOMPLETO;CASADO(A);BRASILEIRA (NATURALIZADA);RJ;DUQUE DE CAXIAS;NÃO ELEITO
2018;RJ;2º SUPLENTE;JORGE RODINO LANDEIRO;JORGE RODINO;DEFERIDO;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;DEM / PP / MDB / PTB / SOLIDARIEDADE / PSDB / PPS / PV / DC / PHS / AVANTE / PMN;FORÇA DO RIO;ADVOGADO;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;NITERÓI;NÃO ELEITO
2018;RJ;DEPUTADO FEDERAL;LUIS RODRIGO ESTEVES DE SOUZA;RODRIGO SOUZA;DEFERIDO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;PRTB;PARTIDO ISOLADO;EMPRESÁRIO;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;NÃO ELEITO
2018;RJ;DEPUTADO ESTADUAL;MAURÍCIO GUIMARÃES NASCIMENTO;DR. MAURÍCIO GUIMARÃES;DEFERIDO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;PRP;PARTIDO ISOLADO;OUTROS;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2018;RJ;DEPUTADO FEDERAL;FABIO CORDEIRO DA SILVA;FABIO CORDEIRO;DEFERIDO;54;PPL;PARTIDO PÁTRIA LIVRE;PPL;PARTIDO ISOLADO;ELETRICISTA E ASSEMELHADOS;MASCULINO;SUPERIOR COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;CAMPOS DOS GOYTACAZES;NÃO ELEITO
2018;RJ;DEPUTADO ESTADUAL;ANTÔNIO UOSTON BORGES GERMANO;CORONEL GERMANO;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;PSL;PARTIDO ISOLADO;ADVOGADO;MASCULINO;SUPERIOR INCOMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2018;RJ;DEPUTADO ESTADUAL;ANA KARLA GUIMARAES LUCAS;KARLA DE LUCAS;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;PSC;PARTIDO ISOLADO;JORNALISTA E REDATOR;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;MG;JUIZ DE FORA;SUPLENTE
2018;RJ;DEPUTADO ESTADUAL;JORGE DE PAULA SILVA;JORGE DE PAULA SILVA;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;PSL;PARTIDO ISOLADO;MILITAR REFORMADO;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2018;RJ;DEPUTADO ESTADUAL;EURICO JOSÉ DE ARAÚJO;EURICO;DEFERIDO;35;PMB;PARTIDO DA MULHER BRASILEIRA;PMB;PARTIDO ISOLADO;OUTROS;MASCULINO;ENSINO MÉDIO COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2018;RJ;DEPUTADO ESTADUAL;DANNIEL LIBRELON DIAS DE CASTRO;DANNIEL LIBRELON;DEFERIDO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;PRB;PARTIDO ISOLADO;OUTROS;MASCULINO;SUPERIOR INCOMPLETO;CASADO(A);BRASILEIRA NATA;MG;MONTES CLAROS;ELEITO POR QP
2018;RJ;DEPUTADO ESTADUAL;RUY WIRTZ MOREIRA DE BARROS;DR. RUY WIRTZ;DEFERIDO;70;AVANTE;AVANTE;AVANTE;PARTIDO ISOLADO;MEMBRO DAS FORÇAS ARMADAS;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2018;RJ;DEPUTADO ESTADUAL;CLAUDIA BRITO GARCIA;CLAUDIA GARCIA;DEFERIDO;22;PR;PARTIDO DA REPÚBLICA;PR;PARTIDO ISOLADO;OUTROS;FEMININO;ENSINO MÉDIO COMPLETO;SEPARADO(A) JUDICIALMENTE;BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2018;RJ;DEPUTADO ESTADUAL;ALEXANDER FRANCISCO DE MORAIS;ALEXANDER MORAIS;DEFERIDO;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;PSD;PARTIDO ISOLADO;OUTROS;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;SÃO GONÇALO;SUPLENTE
2018;RJ;DEPUTADO ESTADUAL;FREDERICO AUGUSTO KALACHE DE PAIVA;FRED KALACHE;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;PPS / PSDB;O RIO SEM CRISE;ADVOGADO;MASCULINO;SUPERIOR COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2018;RJ;DEPUTADO ESTADUAL;EMANOEL AZEREDO DA SILVA;EMANUEL DEUS CONOSCO;DEFERIDO;65;PC do B;PARTIDO COMUNISTA DO BRASIL;PC do B;PARTIDO ISOLADO;MOTORISTA DE VEÍCULOS DE TRANSPORTE COLETIVO DE PASSAGEIROS;MASCULINO;SUPERIOR INCOMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;DUQUE DE CAXIAS;SUPLENTE
2018;RJ;DEPUTADO FEDERAL;CLAUDIA RIBEIRO DOS SANTOS;CLAUDIA SANTOS;DEFERIDO;27;DC;DEMOCRACIA CRISTÃ;PV / DC;Rio Sustentável;ADVOGADO;FEMININO;SUPERIOR COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2018;RJ;DEPUTADO ESTADUAL;VANESSA PEREIRA MARTINS;VANESSA MARTINS;DEFERIDO;77;SOLIDARIEDADE;SOLIDARIEDADE;SOLIDARIEDADE / PTB;TRABALHAR PARA MUDAR;ARTESÃO;FEMININO;ENSINO MÉDIO COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2018;RJ;DEPUTADO ESTADUAL;BETANIA NASCIMENTO BERNARDES COELHO;BETANIA COELHO;DEFERIDO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;PRTB;PARTIDO ISOLADO;DONA DE CASA;FEMININO;ENSINO MÉDIO COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;SÃO GONÇALO;SUPLENTE
2018;RJ;DEPUTADO ESTADUAL;ROBERTO DE SOUZA EMIDIO;ROBERTO EMIDIO ;INDEFERIDO;77;SOLIDARIEDADE;SOLIDARIEDADE;SOLIDARIEDADE / PTB;TRABALHAR PARA MUDAR;VEREADOR;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;NÃO ELEITO
2018;RJ;DEPUTADO FEDERAL;ANA CLAUDIA SANTANA DA SILVA;ANA CLAUDIA DE OLIVEIRA;DEFERIDO;54;PPL;PARTIDO PÁTRIA LIVRE;PPL;PARTIDO ISOLADO;OUTROS;FEMININO;ENSINO MÉDIO INCOMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;SÃO JOÃO DE MERITI;NÃO ELEITO
2018;RJ;DEPUTADO ESTADUAL;KÁTIA CRISTINA GOMES DE SOUZA;KÁTIA CRISTINA MOND;DEFERIDO;25;DEM;DEMOCRATAS;DEM;PARTIDO ISOLADO;TERAPEUTA;FEMININO;ENSINO FUNDAMENTAL COMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2018;RJ;DEPUTADO ESTADUAL;VERA LUCIA ANGELO PEÇANHA;VERA PEÇANHA;DEFERIDO;25;DEM;DEMOCRATAS;DEM;PARTIDO ISOLADO;PSICÓLOGO;FEMININO;SUPERIOR COMPLETO;DIVORCIADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2018;RJ;DEPUTADO ESTADUAL;CARLUCIO MENDONÇA PETRONIO;CARLUCIO MENDONÇA;DEFERIDO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;PTC;PARTIDO ISOLADO;ELETRICISTA E ASSEMELHADOS;MASCULINO;SUPERIOR INCOMPLETO;SOLTEIRO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;SUPLENTE
2018;RJ;DEPUTADO ESTADUAL;ROGELSON SANCHES FONTOURA;GELSINHO GUERREIRO;RENÚNCIA;15;MDB;MOVIMENTO DEMOCRÁTICO BRASILEIRO;MDB;PARTIDO ISOLADO;PREFEITO;MASCULINO;ENSINO MÉDIO COMPLETO;CASADO(A);BRASILEIRA NATA;RJ;RIO DE JANEIRO;#NULO#
2018;RJ;DEPUTADO FEDERAL;ROSANA DE OLIVEIRA NASCIMENTO;ROSANA NASCIMENTO;DEFERIDO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;PRTB;PARTIDO ISOLADO;EMPRESÁRIO;FEMININO;SUPERIOR INCOMPLETO;CASADO(A);BRASILEIRA NATA;RJ;SÃO GONÇALO;NÃO ELEITO
